Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDZ25,OUT049,2746.936964988272
FDU08,OUT049,1552.51857386046
NCW30,OUT045,3965.5255332222946
NCM18,OUT013,905.1332642803104
FDS22,OUT035,636.3770369576868
NCH18,OUT017,3796.785386011275
FDC23,OUT013,2955.3823917194986
FDY46,OUT013,3068.48798863207
NCU06,OUT046,3664.0341765688036
FDX57,OUT045,1552.452972080359
FDX36,OUT027,5528.054438571748
FDL16,OUT045,742.7813305699005
FDT16,OUT010,599.9391332317842
FDN16,OUT018,1570.5870998044318
FDC03,OUT046,3170.3339652428076
DRF60,OUT013,4035.5808929168775
FDS27,OUT027,5114.6212350194655
FDP33,OUT010,665.4882127542483
FDJ36,OUT018,1544.2927559220373
NCR42,OUT013,601.9014460043301
FDV14,OUT017,1326.6393302764616
NCP42,OUT035,3083.463849359221
FDB50,OUT027,2573.5623202237584
NCC30,OUT027,4974.651136881969
FDA23,OUT018,1548.4708434620452
FDW16,OUT017,1372.033304236537
FDQ52,OUT010,568.1973223398159
FDB58,OUT049,2150.474981427584
NCP29,OUT049,1041.2069295468946
NCM05,OUT045,4141.576837132341
FDO25,OUT013,3528.1606960749505
NCM54,OUT046,2020.717618629045
NCL54,OUT046,2827.0806632970016
FDL39,OUT010,450.2124511819031
FDF53,OUT018,2787.2202154061642
NCQ42,OUT035,2002.0405175681983
FDF58,OUT013,924.775250896886
FDZ04,OUT035,1076.6632932799052
FDE26,OUT019,278.8935413057057
FDS60,OUT017,2869.829967752751
FDV58,OUT017,3023.2474287539035
FDM04,OUT045,745.2593645697597
FDE08,OUT035,2498.8475568264566
NCB43,OUT049,3177.5347541128576
FDU11,OUT010,288.20998761098053
FDF22,OUT019,524.3661638833693
FDE24,OUT013,2055.6646379939434
DRJ49,OUT046,2020.0981746456355
NCQ53,OUT035,3904.7644641120983
NCL41,OUT013,603.5042786890934
FDR22,OUT013,1670.9700622855532
FDH04,OUT035,1406.2887071703062
DRH15,OUT045,636.3770369576868
FDY40,OUT049,746.3668639054131
NCI17,OUT035,1553.319731402918
NCC18,OUT013,2820.304079706635
FDY28,OUT027,5561.54423017639
FDB45,OUT027,2588.140032955888
NCL30,OUT018,1910.1329641809273
FDM10,OUT017,3507.584902496246
FDH22,OUT027,3378.093074066972
NCZ53,OUT017,3067.8849095281294
NCI18,OUT013,3709.627096083433
FDH14,OUT027,3321.005780466483
FDR36,OUT027,958.2975834033656
FDW01,OUT045,2508.3914846290772
FDK02,OUT027,3046.348911740689
FDJ02,OUT018,2412.4908016832196
FDU55,OUT013,4287.324706041064
NCV18,OUT027,2439.603751289932
FDH14,OUT018,1917.063296957112
FDZ37,OUT045,1349.353306068076
FDX49,OUT049,3737.2673837633574
NCD43,OUT046,1627.305525093399
FDZ07,OUT013,917.6819151621955
FDK43,OUT035,2005.6851774489746
FDR32,OUT018,3551.7204875658335
FDT39,OUT013,2477.7334196355246
NCV54,OUT017,2006.670065462627
FDF38,OUT018,584.9534883332883
FDV60,OUT046,3150.822423427808
FDH44,OUT027,4065.1143160014117
FDS21,OUT046,924.474365661533
NCL41,OUT045,622.4421963168542
FDM46,OUT017,1501.3371579517348
FDU27,OUT045,742.7813305699005
NCJ54,OUT017,3732.859257106787
DRG51,OUT018,2496.442281791205
NCA29,OUT019,351.7663366429913
FDR47,OUT045,3057.894380141584
NCL19,OUT027,3302.425504317362
DRG01,OUT049,1214.813952653423
FDG10,OUT046,863.7237430861762
NCV05,OUT049,2487.461032276604
NCH18,OUT019,565.4766821533749
FDV14,OUT018,1306.3293033381938
DRJ23,OUT035,3069.399682615723
DRJ11,OUT046,3135.18846270322
FDZ03,OUT017,3124.2866455252433
FDI27,OUT010,82.00559406749288
FDJ14,OUT018,1306.339975551067
FDU32,OUT017,2016.3059102108737
FDD47,OUT027,4300.82590144831
DRF36,OUT035,3079.099074886574
FDM21,OUT046,4124.422197098293
FDV10,OUT018,584.9534883332883
FDH60,OUT018,2986.7825581431052
FDX47,OUT010,507.0417352383614
FDT19,OUT019,372.685022176346
FDO11,OUT045,4048.9664791122646
FDH24,OUT027,3794.800253876756
FDL02,OUT018,1573.8597990891421
FDB02,OUT049,2852.141990023921
FDA43,OUT046,3139.731662302698
FDG52,OUT045,742.7813305699005
DRC12,OUT013,3071.832485855698
FDY37,OUT018,2009.1643204759139
NCU18,OUT045,2054.3599888066483
FDU09,OUT035,863.2944772145654
DRJ25,OUT027,1221.1860142600071
DRE12,OUT018,1697.3342568692171
DRL47,OUT017,2013.4695866250515
DRK01,OUT046,1516.1248929597098
FDC22,OUT019,519.6513629458902
FDG44,OUT013,765.5812853198294
FDW04,OUT035,1986.2030553041843
FDK09,OUT049,3676.9205888161728
NCN43,OUT035,2006.757731158058
FDG04,OUT049,3170.133511570684
FDH32,OUT010,205.17384044297268
DRI47,OUT017,2487.9803585286263
DRE15,OUT013,1201.656182087754
FDY11,OUT035,1120.4163447394562
FDO60,OUT049,644.9691202483243
FDQ20,OUT018,584.9534883332883
FDO57,OUT027,3816.4307979212226
FDT14,OUT019,282.7581694549
FDA57,OUT049,636.3770369576868
DRN35,OUT017,622.4421963168542
FDJ03,OUT046,742.7813305699005
FDX28,OUT017,1592.8108849012103
DRE25,OUT045,1374.4993438984714
FDR09,OUT046,4036.254934046274
FDB23,OUT035,3763.1140733704956
FDO08,OUT045,2595.3926404733797
FDQ23,OUT049,1590.0596567419313
FDW04,OUT013,1980.778992182068
DRK13,OUT010,537.4745690981864
NCL17,OUT027,3245.4808795596073
FDY21,OUT035,3074.884408356851
FDJ38,OUT027,4660.556388710703
FDA37,OUT019,268.76523597960534
FDV43,OUT013,626.0312026205638
FDL36,OUT046,1379.500466566168
FDD53,OUT045,636.3770369576868
FDZ19,OUT010,392.27927578778946
FDV21,OUT045,2002.868900698284
NCL54,OUT018,2709.7640642225683
DRI47,OUT027,3772.048195170603
DRG03,OUT049,2531.4562846117483
FDG21,OUT013,2531.1115910038975
FDW03,OUT018,1577.9526714291421
NCI55,OUT046,2019.2222059197263
DRC36,OUT019,408.97380557775074
FDH22,OUT017,2000.8508864786359
FDV20,OUT045,1972.5738313607662
NCU41,OUT027,5575.657381501678
FDN46,OUT027,2751.606086407644
FDK50,OUT045,2586.6211094771247
NCA05,OUT027,3613.150127287631
DRH01,OUT018,2719.4687770164596
FDT08,OUT018,2419.172942932291
FDM08,OUT018,3554.1887931501424
FDZ07,OUT035,925.0443461183962
FDS22,OUT017,678.5471864514938
FDV35,OUT027,3613.6686462500547
FDI28,OUT010,178.94660818428144
FDW58,OUT027,2607.4581987786837
FDT52,OUT045,3983.8160146397736
FDY34,OUT046,2615.190382434936
FDR10,OUT046,2583.2926237386982
FDK57,OUT017,1991.858290007402
FDR02,OUT027,2558.052677395425
FDX49,OUT046,3707.96594105848
FDQ20,OUT046,636.3770369576868
DRK23,OUT045,4043.3898323282065
NCW06,OUT046,3125.6674955592002
FDR31,OUT017,2490.0544988516895
NCE43,OUT013,2682.6947832075793
DRO59,OUT027,2267.2044120407295
FDN09,OUT049,4002.292840725243
FDR11,OUT046,2579.403040324
FDO57,OUT013,2603.8394577187496
NCX18,OUT017,3085.42433550345
FDB05,OUT018,3615.633420268244
FDQ08,OUT018,897.5405425472434
NCG43,OUT035,1506.7912003432937
FDJ56,OUT013,1620.8051701509182
FDA13,OUT010,95.58531771076878
FDO56,OUT017,1982.753948673484
FDB37,OUT018,3697.7993957208146
FDZ02,OUT018,1484.2754847346487
FDQ24,OUT046,3937.7052389932032
FDM16,OUT013,1115.301755262444
FDU35,OUT049,1564.7516834001494
FDT35,OUT035,2687.568136630586
NCX30,OUT049,3901.68779276862
FDG04,OUT017,3066.8946827711256
FDI12,OUT035,1339.7980294955862
FDE35,OUT035,907.2791628672676
NCP14,OUT027,2660.8630274529623
NCY53,OUT045,1617.781524626508
FDP49,OUT017,849.5739280370067
FDQ04,OUT017,636.3770369576868
FDM39,OUT035,2888.2681007625233
FDO58,OUT019,347.3878407030028
FDC56,OUT017,1986.9823237947849
NCQ54,OUT046,2642.9834692516156
FDV10,OUT027,958.2975834033656
NCK17,OUT046,636.3770369576868
NCF55,OUT027,917.975532734459
FDV33,OUT013,4177.036056105514
NCH29,OUT019,244.32032006973802
FDA37,OUT027,3325.101295090885
FDH46,OUT018,1567.374549056997
FDS25,OUT035,1655.0736109701352
FDH04,OUT027,2456.2215790635387
FDX52,OUT046,3130.615945171714
NCD42,OUT017,628.3588716863937
FDW47,OUT017,1996.7561556351286
FDL25,OUT027,2690.4752894970006
NCJ06,OUT010,256.33935918290194
FDY09,OUT013,2817.5407113454885
FDS40,OUT046,628.3588716863937
FDH41,OUT017,3506.7385178481827
FDG38,OUT035,1333.4255140600453
FDU03,OUT027,5281.847190374733
FDV20,OUT046,2002.7101924983313
DRB13,OUT045,3061.438631257364
NCQ30,OUT013,1992.751647247018
NCH06,OUT013,3815.8880994895867
FDU50,OUT018,1668.4775080250415
NCO42,OUT019,305.21165624215126
FDW09,OUT018,1281.1622342123007
FDH04,OUT013,1359.1855588626647
FDC21,OUT045,1611.1418470440121
FDL21,OUT049,639.9625702931995
FDM46,OUT010,240.30018296910217
FDT22,OUT019,171.25421605879077
FDB28,OUT035,3103.4778211585176
FDI12,OUT018,1327.3807913693329
FDA28,OUT045,1969.1506129116979
FDF59,OUT013,1978.6454382373774
FDM45,OUT027,3275.4772721722334
FDQ56,OUT017,1350.0172168738666
FDR46,OUT049,2547.599589731505
FDT01,OUT013,3525.7767336135107
FDD16,OUT027,2028.822009836522
NCU30,OUT010,363.7578711376429
FDM40,OUT010,301.2218219445035
FDI56,OUT035,1473.9668671258949
NCS30,OUT013,1976.0774718189755
FDU08,OUT017,1558.6537787479197
FDX51,OUT027,5553.9828646742235
FDA43,OUT045,3074.9144873562977
FDX59,OUT010,75.50586362030224
FDC37,OUT018,1577.9526714291421
FDP58,OUT013,3589.6935781749717
NCY42,OUT035,2089.818785967181
FDF21,OUT018,2965.836280827854
FDU10,OUT027,945.0226752728919
DRL47,OUT018,1925.3509824615319
FDA58,OUT018,3579.007592817922
FDJ22,OUT049,3166.7115648437884
FDK50,OUT046,2544.014606587132
FDO38,OUT035,1313.0894601530952
DRF60,OUT035,4046.8722789064523
NCZ42,OUT019,540.3512122153652
FDD35,OUT049,2007.298503639848
FDL25,OUT045,1451.4198264847537
FDJ16,OUT013,856.2681918806226
DRK59,OUT049,3809.614937374367
FDI50,OUT046,3834.7949307244166
NCB19,OUT045,1361.1218115858935
DRI37,OUT035,882.5751518796212
FDA14,OUT027,3551.1561351754817
FDC08,OUT018,3493.9310858878184
FDS45,OUT046,1636.9875383718809
FDI21,OUT049,1023.8395259064171
DRJ47,OUT035,2838.54426281324
DRE37,OUT027,5149.589998987679
FDT55,OUT018,2468.9185573959444
NCG42,OUT027,3357.8654122203507
FDA31,OUT049,2847.887805380566
NCW42,OUT046,3683.1285603974575
FDF50,OUT017,3097.000760211755
FDK56,OUT049,3182.4832037253723
FDX10,OUT035,624.7733383508812
NCK07,OUT027,4088.688105542602
FDZ49,OUT017,3637.5522504343885
FDR33,OUT013,1608.6570667334572
FDO44,OUT018,1622.2169224639856
FDA20,OUT046,3141.9754105693987
NCL30,OUT045,1969.1506129116979
FDI05,OUT019,177.44735719295238
FDQ12,OUT018,3599.673863824019
FDH47,OUT017,1511.3338389118069
FDH34,OUT018,2972.191175875078
FDF29,OUT046,2022.6661410640374
FDG40,OUT018,571.0186476924556
NCE18,OUT017,3871.292869056958
FDP21,OUT010,422.73673993050585
FDY50,OUT013,1344.735947812652
FDB36,OUT049,2020.0981746456355
NCZ29,OUT049,1996.5339761211624
FDU20,OUT018,1918.0961034405589
FDO56,OUT013,1965.9008164945144
FDW31,OUT049,3162.004246318225
DRH59,OUT013,1193.7462305715574
NCB30,OUT017,3090.987079791961
FDK43,OUT027,3324.8897003976494
FDW43,OUT045,3822.4377565304044
NCL19,OUT017,2043.6965391573012
FDJ27,OUT046,1570.7249789512289
FDC45,OUT046,2679.8579468560156
FDY40,OUT035,742.7813305699005
NCM41,OUT035,1402.1003559194762
NCK18,OUT019,397.31789575249087
FDP37,OUT049,2006.5830284976964
FDA27,OUT027,6131.610092187334
NCX30,OUT035,3896.899309880349
FDR09,OUT017,4016.109076710808
FDG08,OUT027,4766.034038221025
NCU30,OUT013,2647.3365129310887
FDB16,OUT017,1335.7210450069292
FDM16,OUT017,1097.9746833142408
FDC48,OUT013,1307.423641779914
NCF18,OUT046,3125.6674955592002
FDU46,OUT018,1305.868853112533
FDH41,OUT018,3370.9015499667703
NCN42,OUT010,347.15647006634435
FDU49,OUT046,1340.485380583976
FDB20,OUT027,2303.6231961397566
FDG50,OUT019,235.01142762154285
FDW20,OUT045,1992.5090632312306
NCO55,OUT049,1611.1381296059415
FDX48,OUT046,2518.3752298197396
FDU48,OUT046,2006.2173068254474
FDR48,OUT019,330.6667915932534
FDK27,OUT013,1998.7657016175392
FDT35,OUT013,2606.9861504030205
FDN12,OUT049,1611.1381296059415
NCE31,OUT019,76.24315821126791
FDL21,OUT017,639.9625702931995
FDV56,OUT017,1618.6327724115056
FDR16,OUT017,3507.1089255527277
NCP41,OUT049,1615.0664912655159
FDJ27,OUT013,1601.4777868987856
FDA07,OUT017,2012.8294259463996
FDK55,OUT049,1329.272790987216
FDM33,OUT049,3661.093193157785
FDY46,OUT046,3125.2354427402443
FDD36,OUT046,2004.3647469274156
FDB12,OUT027,2698.4179750783615
FDF28,OUT019,256.22090203901786
NCE07,OUT019,294.84318924904676
FDW50,OUT027,4041.7379343820858
NCW18,OUT017,3770.830598566511
NCJ17,OUT019,232.43819904384537
DRZ24,OUT010,258.93162939747924
FDS07,OUT035,1995.323490614816
NCW05,OUT010,274.97919969348465
FDZ22,OUT018,1307.7426117311559
FDK02,OUT046,2004.3647469274156
FDZ45,OUT027,4774.27875402164
FDL25,OUT046,1347.906244705751
FDS08,OUT045,2803.3460962708573
NCZ42,OUT027,5272.326800557569
FDX57,OUT035,1540.730259944593
FDF21,OUT046,3130.615945171714
FDJ56,OUT018,1532.1889404938881
FDX10,OUT013,605.8354207231205
DRG48,OUT035,2471.234923402987
DRN37,OUT046,2614.8194890295204
NCY41,OUT018,571.0186476924556
FDN28,OUT045,1617.9460353069333
FDE34,OUT045,2971.7858337512657
FDR10,OUT045,2630.4383032200194
FDC32,OUT017,1475.2701557515993
DRG13,OUT046,2591.3254763228774
FDP59,OUT049,1620.2355145115553
NCT53,OUT010,383.66763428694054
FDL57,OUT027,6003.953612633076
FDN32,OUT010,459.0925587534025
FDK09,OUT018,3485.7820668370273
FDA52,OUT010,404.57878974234586
FDC57,OUT049,3171.716135194249
FDI09,OUT035,3831.2176702071847
NCB07,OUT046,3116.5480035497367
FDP26,OUT035,1609.3442049284952
FDP40,OUT027,3148.3083471157524
FDL15,OUT013,2497.393675908123
FDV07,OUT046,1676.2317937944595
FDS03,OUT017,1060.097484054321
FDE50,OUT049,3186.143086952685
FDQ15,OUT017,1315.7118006681794
FDQ33,OUT010,336.0113788969983
FDT22,OUT013,856.2681918806226
DRO35,OUT035,1985.6876458665688
FDJ41,OUT049,4103.891502189245
FDQ27,OUT035,1636.9875383718809
FDC26,OUT017,1680.4224680288007
NCF43,OUT027,3334.179727862886
NCR50,OUT035,2510.537254804838
FDE39,OUT018,1918.551461299107
FDN49,OUT027,953.6738902604446
DRG11,OUT035,1617.9460353069333
NCA18,OUT049,1980.366135929231
FDM36,OUT018,2730.720011633126
FDW32,OUT017,1328.8497597152914
NCQ18,OUT010,235.3158275915559
FDX14,OUT027,2197.6975059769243
FDD46,OUT017,2542.675632078778
FDI34,OUT019,572.8535610038828
NCJ17,OUT035,1341.892793897376
FDB52,OUT035,4108.084650161039
FDV55,OUT018,2123.854256579571
FDC57,OUT046,3131.2083420382755
FDB29,OUT046,1982.934102347633
NCO43,OUT035,1570.7249789512289
FDG44,OUT045,782.3701915554669
FDJ34,OUT045,1969.556855737077
FDH40,OUT049,1316.4681972206267
NCD07,OUT027,3136.712266372302
FDB41,OUT017,742.7813305699005
FDH47,OUT018,1470.6932550559784
DRK37,OUT035,3100.0118427434077
FDM25,OUT019,439.3602770955684
NCX06,OUT045,3079.243783751919
NCS05,OUT017,2026.612545700415
FDS39,OUT045,2069.037609919269
FDC47,OUT027,5632.416620928612
FDG20,OUT013,2852.319940794787
DRL23,OUT017,1621.344088334427
FDY33,OUT013,2584.469616721037
NCH18,OUT045,3879.674423005507
FDX47,OUT035,2510.523783296813
NCB06,OUT045,2578.6163039567086
FDP36,OUT049,746.3668639054131
FDW44,OUT018,2699.5603838215256
NCU41,OUT018,2974.503876457687
NCS17,OUT046,1520.0532546192842
FDD46,OUT035,2556.6797322905604
FDE45,OUT017,2830.9151213467053
FDI09,OUT017,3803.2347084647945
NCJ54,OUT010,562.2748307564758
NCA29,OUT018,2712.2066838329797
NCN41,OUT027,3277.0340331366224
FDY34,OUT035,2624.4127799618586
NCG55,OUT035,1985.6876458665688
DRM49,OUT046,644.9691202483243
NCB42,OUT049,2004.3647469274156
FDE58,OUT045,1955.956981963547
DRJ25,OUT013,726.6081353885926
FDS47,OUT010,200.36455027887197
FDY21,OUT049,3156.9996759677642
NCI54,OUT013,1680.3295520720192
FDO24,OUT017,2565.3135675648223
FDY43,OUT035,2677.771322168107
FDF35,OUT018,1583.0736695400713
NCP29,OUT019,174.90046263017786
FDN28,OUT027,2585.2191788196237
FDJ50,OUT018,727.2267245363116
FDQ14,OUT027,3494.832008518437
FDC37,OUT035,1613.8531629669335
FDN08,OUT046,1983.970113162632
FDD04,OUT035,2089.2774627135677
FDW34,OUT018,3652.212545119743
FDP04,OUT017,1051.9757075007872
NCG07,OUT017,3072.4574270596354
NCN14,OUT018,2999.4987209336996
FDJ16,OUT045,862.0148374193392
NCM42,OUT045,1623.2126527533992
NCF19,OUT046,741.1784978851372
FDY21,OUT018,2995.8602875841607
FDY19,OUT035,1979.1708310536396
FDV09,OUT045,2516.6831804014223
FDA28,OUT013,2002.82908074526
FDC38,OUT018,1917.6497872433422
FDL28,OUT045,3829.481272693536
NCH43,OUT049,3591.7687247391395
NCN53,OUT045,622.4421963168542
NCW05,OUT017,1621.1795776540014
NCO30,OUT018,2994.762463035615
FDT04,OUT019,75.28463389326686
FDB27,OUT018,3012.7444498437994
NCK07,OUT013,2595.6461837812617
NCA53,OUT013,730.1936687241052
FDB33,OUT018,2468.374014206605
FDU37,OUT017,1317.7173901044528
FDR13,OUT035,1986.0543934115278
FDE45,OUT049,2874.308335351681
FDV37,OUT017,3085.6089594989407
FDX44,OUT019,214.4088119842184
NCL06,OUT017,4000.5205810875855
FDJ28,OUT045,3057.3019832750224
FDX55,OUT049,3755.3786941001326
NCK17,OUT018,584.9534883332883
FDH52,OUT035,958.6953710200463
FDN13,OUT027,2716.061997529472
FDK44,OUT018,2736.4439428337746
FDU16,OUT046,1326.1666229222433
FDZ07,OUT017,894.426679865372
NCN06,OUT027,4079.380143714525
FDH02,OUT010,221.64998570764132
NCW18,OUT045,3831.8932596717405
FDH57,OUT013,1999.4202289117407
FDV35,OUT045,2559.270336157901
NCU29,OUT013,2484.9785084522046
NCP02,OUT046,862.0148374193392
FDN44,OUT013,2547.427815200601
FDX03,OUT018,588.5365144294891
FDR11,OUT010,468.05955261042334
FDA36,OUT046,3158.3950577275396
FDP58,OUT027,5518.288442326298
FDH31,OUT045,1546.6078967977248
FDH34,OUT035,3073.916079409282
FDS13,OUT035,3948.4290704548375
FDT01,OUT018,3423.0021369821434
FDY09,OUT049,2856.012428480595
FDV33,OUT027,6100.385082382447
NCW29,OUT010,297.1372371906687
NCN17,OUT045,1586.8142219830145
FDX01,OUT046,2001.7967805090134
FDL03,OUT049,3169.7282615576473
DRL59,OUT049,843.3964457236165
DRM11,OUT027,5978.066631621838
FDA43,OUT049,3188.7362424089633
FDZ56,OUT010,357.37031944113477
FDI44,OUT018,1295.2546630882912
FDB50,OUT013,1296.8074165023081
FDU15,OUT019,73.49381835557553
NCJ19,OUT019,209.4108966056886
FDD48,OUT013,1980.6303302894107
NCW42,OUT035,3689.0344240393756
FDL24,OUT017,2823.8115158214455
NCB30,OUT013,3084.694047278636
FDK25,OUT013,2613.8475229126934
FDW28,OUT049,3175.2910058461584
FDD47,OUT017,2926.1347052572823
FDK16,OUT019,233.16852702345662
FDW37,OUT046,1448.2426231279142
FDA48,OUT035,3650.6720334272673
FDA14,OUT017,2508.190895089593
FDV15,OUT013,1601.4777868987856
FDN22,OUT049,3891.1433229770705
NCD55,OUT045,634.7742042729234
FDY43,OUT013,2627.5332844953373
NCU05,OUT017,1309.2501102671222
FDF10,OUT035,2549.7153546458103
FDR39,OUT018,2999.4987209336996
FDG40,OUT013,603.5042786890934
FDZ28,OUT019,258.1258089527208
FDE02,OUT045,1492.818106813312
FDU60,OUT049,2685.988856593789
FDM21,OUT013,4127.631818432884
FDV52,OUT019,272.7524388301165
NCW06,OUT013,3067.673940063922
FDX36,OUT035,3651.074242467371
FDT35,OUT027,4127.5164155758475
NCL19,OUT010,246.9731914089181
NCD31,OUT046,2606.7928150508988
FDE53,OUT019,254.8222223220876
FDW58,OUT019,245.14010134288463
DRF48,OUT046,3139.325110685561
FDW57,OUT035,2827.882290840693
DRH13,OUT017,1621.344088334427
FDT33,OUT013,2615.7516929135186
DRK47,OUT027,5607.0160243291
FDY22,OUT010,277.91832507589794
FDC35,OUT019,540.3835720132884
FDO03,OUT013,3848.310977438769
FDF24,OUT045,1307.8867488288486
FDF56,OUT018,2774.8072294325834
FDD28,OUT013,856.2681918806226
FDG53,OUT027,3322.829370154798
FDO27,OUT019,277.6212135693311
NCF54,OUT018,2734.8133819612417
FDC20,OUT027,1774.8646372852847
FDU10,OUT046,626.7145271476619
DRA24,OUT018,2479.3463398477256
FDA02,OUT010,301.026579211106
FDG10,OUT017,863.7237430861762
FDW39,OUT010,474.22846205350777
FDP04,OUT019,186.19937930266005
NCM55,OUT013,3097.6172341524493
FDG47,OUT045,4195.8836655077375
NCU41,OUT017,3068.477306394691
NCK31,OUT017,745.2593645697597
FDZ46,OUT045,1613.8531629669335
FDU13,OUT027,3468.762861662892
NCF19,OUT045,741.1784978851372
NCJ43,OUT013,2808.764607688377
NCJ05,OUT045,2525.6256849596584
FDS04,OUT027,3331.1621821256454
FDX28,OUT010,201.46274743208068
FDB41,OUT027,993.6671909616399
FDG53,OUT046,2081.928383525811
FDL15,OUT010,337.7428476733561
FDQ08,OUT049,907.1263289498415
DRN36,OUT013,1531.7704741677555
FDI46,OUT013,3940.987175090322
FDG16,OUT027,5550.953164998031
FDV32,OUT013,926.2149689133823
FDF44,OUT010,250.92428462077874
FDK04,OUT018,854.2642250504192
NCA41,OUT013,3067.673940063922
FDD51,OUT017,639.9600630538877
NCZ53,OUT045,3061.8745008065284
FDP01,OUT027,3673.721017817783
FDY25,OUT049,3070.2502031857393
FDB17,OUT018,2778.2929164162383
NCV54,OUT018,1908.5243040030896
FDJ32,OUT017,961.7321512299475
FDA37,OUT049,1996.7190076308605
FDG35,OUT035,2882.7338636725945
NCM05,OUT018,3857.9915612911927
FDG45,OUT046,3622.4747046140615
FDH28,OUT013,611.1444851327034
NCE18,OUT049,3985.7808099381446
FDH38,OUT045,1971.6604193714486
FDR56,OUT013,3070.345187085618
FDH17,OUT027,2515.5930777588037
FDD39,OUT049,3715.312833139928
FDB41,OUT049,742.7813305699005
NCR53,OUT046,3621.2376211090373
FDX46,OUT017,862.0148374193392
FDV28,OUT049,626.0277296523668
FDA08,OUT018,2491.2769247380056
FDH45,OUT017,636.3770369576868
NCS38,OUT010,264.4571349559157
FDD40,OUT010,568.0296441891536
DRM59,OUT035,2482.083690488178
NCJ43,OUT018,2695.9833902149962
NCN29,OUT013,730.1936687241052
NCC19,OUT045,3062.8428297540977
FDR56,OUT035,3091.960636309512
FDZ43,OUT049,3958.493017428782
FDJ32,OUT010,165.20258031904842
DRH03,OUT017,1447.6859501001588
NCZ54,OUT035,2623.0471012048693
FDE26,OUT017,2512.219474798246
FDS03,OUT045,1055.3127426841406
DRZ24,OUT019,285.3176476798604
FDO48,OUT027,5525.856501343893
FDW39,OUT049,2847.2363248234838
NCK05,OUT049,928.2080335829135
NCK30,OUT017,3917.1224594141577
FDT27,OUT018,3708.2567695161856
FDS08,OUT019,398.18589101933185
NCJ19,OUT049,857.6970077364467
FDC58,OUT045,639.9625702931995
DRE37,OUT013,3086.0897108978043
FDW02,OUT035,1999.4725511497963
FDJ02,OUT010,349.1977894016278
FDX09,OUT045,2844.210572088958
FDT31,OUT010,498.16719350917504
FDI24,OUT049,2894.8651807865417
FDY09,OUT045,2826.4015351317053
FDV28,OUT045,622.4421963168542
DRM47,OUT049,3176.664584806763
FDT52,OUT019,566.9998022651625
FDI48,OUT018,789.8371216280823
FDY55,OUT017,4057.272963546563
FDU48,OUT013,1983.3469586004699
FDN25,OUT045,852.9190918156777
FDP20,OUT049,2002.7101924983313
FDJ15,OUT013,3123.4832791944746
FDD04,OUT018,1917.6497872433422
FDY58,OUT045,3842.9407212326205
FDR37,OUT018,2999.4987209336996
FDF44,OUT013,1984.2022106311363
FDD32,OUT045,1325.766299926386
FDR57,OUT017,2527.3415995155524
DRG39,OUT027,1775.1140778682247
FDX15,OUT017,2571.339090822982
DRN37,OUT045,2595.9519275746698
FDW40,OUT027,3376.469149690159
FDB32,OUT049,1477.991458265994
FDM40,OUT018,2023.0900446087105
FDE39,OUT027,2984.0609527581505
DRH49,OUT017,1325.766299926386
FDT46,OUT049,742.7813305699005
NCF06,OUT035,3950.409382683086
FDP07,OUT017,3072.0521770466003
FDC04,OUT013,3952.4977276165973
FDZ32,OUT017,1618.6327724115056
FDD50,OUT045,2693.9802035036596
FDU56,OUT017,3088.7358929726192
FDV34,OUT017,1083.412894999619
NCY41,OUT013,605.8354207231205
NCK18,OUT046,2608.7173489100032
DRH25,OUT049,777.0939211454149
FDT57,OUT046,3978.92911534935
FDV56,OUT018,1575.2413555062208
FDV12,OUT045,1543.4529664455285
FDN52,OUT017,1355.9814317267214
FDX38,OUT035,742.7813305699005
FDE47,OUT018,1923.855569752213
NCO07,OUT013,3626.0218722172112
FDV09,OUT027,3652.731220387097
FDZ23,OUT019,433.0352509256776
DRH51,OUT018,1316.4164965545986
NCY54,OUT045,2842.722822835484
DRG49,OUT013,4036.7934767956267
NCC19,OUT049,3176.664584806763
NCV53,OUT045,3972.7654003600346
FDZ47,OUT019,245.2577562757589
NCO26,OUT018,1884.987519352773
NCP02,OUT045,910.2168091128111
NCW30,OUT018,3562.766144636757
NCN55,OUT046,3943.538753361406
FDB20,OUT010,173.8348971933375
DRL11,OUT013,2538.310850547615
DRD60,OUT045,2983.582727845814
FDW14,OUT010,198.1618667240965
FDL27,OUT010,186.75220777372877
FDU09,OUT018,845.5307006945269
DRH36,OUT027,2086.547928730901
FDP34,OUT027,3577.740607633212
FDE04,OUT017,2845.490263906062
FDZ57,OUT027,3387.926119693564
FDF02,OUT010,235.241276687288
FDG28,OUT045,3983.8160146397736
NCI31,OUT046,626.0277296523668
FDT43,OUT013,726.6081353885926
FDU20,OUT046,2022.6454243687954
FDD53,OUT013,621.024652665439
FDW15,OUT045,2498.8475568264566
NCT53,OUT045,2604.355658454356
NCG55,OUT027,2952.0695071201058
FDD48,OUT035,1986.0543934115278
FDG47,OUT049,4184.399260054137
FDI21,OUT017,1039.0757697057493
FDT27,OUT017,3857.0940363295945
DRO35,OUT013,1980.2635827444524
FDD33,OUT017,3828.7220951544186
FDC04,OUT035,3958.063203590925
FDY34,OUT013,2600.7363567622933
DRJ49,OUT049,2018.1496522106431
FDE05,OUT049,2324.893033774347
FDU31,OUT017,3713.107867499505
NCN19,OUT027,4909.373748376489
